formatted_date,HXS.TO,ZQQ.TO,DF.TO
2011-09-26,4.960000038146973,17.040000915527344,8.928904603772244
2011-09-27,5.090000152587891,17.510000228881836,9.541172737300261
2011-09-28,5.0,17.280000686645508,9.316673902647523
2011-09-29,4.889999866485596,17.040000915527344,9.584928323327196
2011-09-30,4.849999904632568,16.6200008392334,9.296039477030117
2011-10-03,4.715000152587891,16.200000762939453,8.780166045238662
2011-10-04,4.650000095367432,16.399999618530273,8.470641789373694
2011-10-05,4.860000133514404,16.93000030517578,8.460324084589748
2011-10-06,4.940000057220459,17.18000030517578,8.656356539682772
2011-10-07,5.0,17.25,8.63572113011488
2011-10-11,5.125,17.799999237060547,8.615086704497475
2011-10-12,5.199999809265137,18.0,9.027785056350444
2011-10-13,5.150000095367432,18.010000228881836,8.873023420393201
2011-10-14,5.150000095367432,18.31999969482422,8.873023420393201
2011-10-17,5.179999828338623,18.049999237060547,8.553181459744287
2011-10-18,5.179999828338623,18.309999465942383,8.553181459744287
2011-10-19,5.239999771118164,17.969999313354492,8.367466709435208
2011-10-20,5.139999866485596,17.889999389648438,8.460324084589748
2011-10-21,5.275000095367432,18.030000686645508,8.51191162455899
2011-10-24,5.364999771118164,18.459999084472656,8.408736544620506
2011-10-25,5.295000076293945,18.049999237060547,8.460324084589748
2011-10-26,5.260000228881836,18.049999237060547,8.821435880423959
2011-10-27,5.480000019073486,18.5,8.883340731596952
2011-10-28,5.489999771118164,18.559999465942383,8.622373032047191
2011-10-31,5.360000133514404,18.360000610351562,8.768514306666884
2011-11-01,5.230000019073486,17.780000686645508,8.611934085142135
2011-11-02,5.25,17.90999984741211,8.643249930344531
2011-11-03,5.394999980926514,18.299999237060547,8.716321563167147
2011-11-04,5.355000019073486,18.25,8.726759514559433
2011-11-07,5.375,18.299999237060547,8.852023890881787
2011-11-08,5.425000190734863,18.559999465942383,8.82070804567939
2011-11-09,5.25,17.8700008392334,8.570179293034684
2011-11-10,5.295000076293945,17.8799991607666,8.570179293034684
2011-11-11,5.295000076293945,18.239999771118164,8.42403702290222
2011-11-14,5.349999904632568,18.06999969482422,8.413599071509935
2011-11-15,5.375,18.350000381469727,8.246579405323747
2011-11-16,5.304999828338623,17.969999313354492,7.839469933397906
2011-11-17,5.179999828338623,17.489999771118164,7.755959851426619
2011-11-18,5.210000038146973,17.479999542236328,7.755959851426619
2011-11-21,5.114999771118164,17.100000381469727,7.359289326405833
2011-11-22,5.059999942779541,17.149999618530273,7.390605171608229
2011-11-23,5.005000114440918,16.81999969482422,6.941740907574937
2011-11-24,4.974999904632568,16.790000915527344,6.753843845335023
2011-11-25,4.965000152587891,16.510000228881836,6.889547168562431
2011-11-28,5.119999885559082,17.110000610351562,7.098321228650963
2011-11-29,5.110000133514404,17.110000610351562,7.310211723724261
2011-11-30,5.324999809265137,17.719999313354492,7.6280467085558294
2011-12-01,5.324999809265137,17.81999969482422,7.108915980738142
2011-12-02,5.389999866485596,17.8799991607666,7.161888730802863
2011-12-05,5.355000019073486,17.969999313354492,7.6280467085558294
2011-12-06,5.389999866485596,18.020000457763672,7.172482977704456
2011-12-07,5.375,17.989999771118164,7.055943230673422
2011-12-08,5.320000171661377,17.690000534057617,6.8122694897097595
2011-12-09,5.324999809265137,17.989999771118164,6.674541248875539
2011-12-12,5.304999828338623,17.690000534057617,6.356705758858386
2011-12-13,5.315000057220459,17.540000915527344,5.742224282998436
2011-12-14,5.179999828338623,17.299999237060547,5.6044955369786305
2011-12-15,5.215000152587891,17.25,5.6044955369786305
2011-12-16,5.215000152587891,17.31999969482422,5.4349835450684605
2011-12-19,5.150000095367432,17.1200008392334,5.38201079500374
2011-12-20,5.309999942779541,17.670000076293945,5.668062533944944
2011-12-21,5.309999942779541,17.329999923706055,5.922331026995784
2011-12-22,5.349999904632568,17.540000915527344,6.303733008793666
2011-12-23,5.400000095367432,17.733000839233398,6.621568498810819
2011-12-28,5.360000133514404,17.5619105241366,6.674540844727071
2011-12-29,5.400000095367432,17.682679029157413,6.997502713773175
2011-12-30,5.394999980926514,17.652487862692595,7.428118368056734
2012-01-03,5.46999979019165,18.024859659351005,7.568068545532295
2012-01-04,5.454999923706055,18.0449883833814,7.589599302579786
2012-01-05,5.485000133514404,18.16575688840221,7.568068545532295
2012-01-06,5.474999904632568,18.24626986494301,7.43888348991361
2012-01-09,5.474999904632568,18.226143060493396,7.751079723769098
2012-01-10,5.545000076293945,18.3670402895446,8.074041592815203
2012-01-11,5.519999980926514,18.3670402895446,7.966387807577747
2012-01-12,5.550000190734863,18.467681990115793,8.321645555528217
2012-01-13,5.514999866485596,18.346911565514205,8.332410677385093
2012-01-16,5.505000114440918,18.4475532660854,8.181695378052657
2012-01-17,5.545000076293945,18.507937518595806,8.074041592815203
2012-01-18,5.599999904632568,18.789733896278996,8.343176312575709
2012-01-19,5.610000133514404,18.900439958865388,8.784557088716143
2012-01-20,5.619999885559082,18.829989424759006,9.150580471857229
2012-01-23,5.625,18.8501181487894,10.227119350899256
2012-01-24,5.625,18.870246872819795,10.119465052328062
2012-01-25,5.675000190734863,19.081592716396603,10.151761957899907
2012-01-26,5.664999961853027,18.97088857339099,10.119465052328062
2012-01-27,5.65500020980835,19.0916570784118,9.904158097853639
2012-01-30,5.625,19.041337187916593,9.196717640607213
2012-01-31,5.614999771118164,19.111785802442196,9.098764266684666
2012-02-01,5.684999942779541,19.2526830314934,9.414391228240905
2012-02-02,5.690000057220459,19.32313356559978,9.468809884636713
2012-02-03,5.690000057220459,19.57473685723738,9.305554953398829
2012-02-06,5.744999885559082,19.53447940917659,9.610297976085999
2012-02-07,5.755000114440918,19.61499238571739,9.795320785062021
2012-02-08,5.789999961853027,19.715634086288585,9.958575716299906
2012-02-09,5.800000190734863,19.85653131533979,10.045645151353384
2012-02-10,5.755000114440918,19.72569844830378,9.958575716299906
2012-02-13,5.755000114440918,19.876660039370183,10.067413029091522
2012-02-14,5.789999961853027,19.926979929865393,10.012994372695715
2012-02-15,5.764999866485596,19.796147062829384,9.915040998773168
2012-02-16,5.829999923706055,20.09807024496219,10.056529090222453
2012-02-17,5.849999904632568,20.027621630436588,10.012994372695715
2012-02-21,5.829999923706055,20.007492906406192,10.14359852527593
2012-02-22,5.824999809265137,19.977301739941378,10.241551899198477
2012-02-23,5.860000133514404,20.08800588294699,10.39392392951683
2012-02-24,5.869999885559082,20.17858322150299,10.14359852527593
2012-02-27,5.914999961853027,20.23896939359417,10.295970140414468
2012-02-28,5.889999866485596,20.379866622645377,10.251970308367179
2012-02-29,5.894999980926514,20.319482370134974,10.196971305087125
2012-03-01,5.920000076293945,20.49057268523177,10.097971420721038
2012-03-02,5.889999866485596,20.440250875155783,10.053971588673749
2012-03-05,5.860000133514404,20.299353646104578,10.04297136840224
2012-03-06,5.775000095367432,20.037685992451785,10.284970969181705
2012-03-07,5.775000095367432,20.16852077906857,10.07597098017802
2012-03-08,5.880000114440918,20.49057268523177,10.17497086454411
2012-03-09,5.900000095367432,20.49057268523177,10.405970245052066
2012-03-12,5.894999980926514,20.470443961201376,10.438969856827846
2012-03-13,5.949999809265137,20.903201929950967,10.73596950992611
2012-03-14,6.005000114440918,20.963586182461373,10.669969237335803
2012-03-15,6.014999866485596,21.01390607295658,10.779969341973398
2012-03-16,6.039999961853027,20.983714906491766,10.85696878579647
2012-03-19,6.065000057220459,21.144740859573368,10.779969341973398
2012-03-20,6.045000076293945,21.21518947409897,10.73596950992611
2012-03-21,6.019999980926514,21.235318198129363,10.944968449891048
2012-03-22,5.980000019073486,21.184996388053378,10.834969394292196
2012-03-23,5.96999979019165,21.13467649755817,10.999968502209846
2012-03-26,6.085000038146973,21.48692148976696,10.867969006067979
2012-03-27,6.09499979019165,21.557370104292563,10.944968449891048
2012-03-28,6.09499979019165,21.466792765736567,10.900969247267005
2012-03-29,6.005000114440918,21.396344151210965,10.878744541284622
2012-03-30,6.070000171661377,21.366151065165372,10.86763218829343
2012-04-02,6.119999885559082,21.57749882832296,10.889856894275814
2012-04-03,6.079999923706055,21.527177018246974,10.667615133113513
2012-04-04,6.0,21.285638088624573,10.689838779363589
2012-04-05,6.025000095367432,21.40640851322616,10.667615133113513
2012-04-09,5.954999923706055,21.275573726609377,10.667615133113513
2012-04-10,5.84499979019165,20.89313756793577,10.38981266672756
2012-04-11,5.90500020980835,20.963586182461373,10.445372312218904
2012-04-12,5.960000038146973,21.25544692215976,10.500933017442556
2012-04-13,5.900000095367432,20.993779268506962,10.534269016683824
2012-04-16,5.909999847412109,20.701918528808577,10.43426101896002
2012-04-17,5.985000133514404,21.144740859573368,10.445372312218904
2012-04-18,5.96999979019165,21.144740859573368,10.47870937119248
2012-04-19,5.96999979019165,20.862944481890178,10.445372312218904
2012-04-20,5.96999979019165,20.752240338884565,10.423148665968828
2012-04-23,5.849999904632568,20.601276828237385,10.07867314136803
2012-04-24,5.900000095367432,20.480508323216572,10.012001142885495
2012-04-25,5.980000019073486,21.003843630522162,10.178682198824143
2012-04-26,6.039999961853027,21.195060750068574,9.83420731006273
2012-04-27,6.039999961853027,21.205125112083774,9.83420731006273
2012-04-30,6.005000114440918,21.114547773527775,9.766772274039717
2012-05-01,6.074999809265137,21.205125112083774,9.654381976459407
2012-05-02,6.045000076293945,21.16486958360376,9.665621327770499
2012-05-03,6.0,20.963586182461373,9.553229958346652
2012-05-04,5.914999961853027,20.510699489681386,9.261013255319483
2012-05-07,5.909999847412109,20.50063704724697,9.407121606833067
2012-05-08,5.869999885559082,20.430186513140587,9.272252606630575
2012-05-09,5.849999904632568,20.430186513140587,9.182339939828912
2012-05-10,5.869999885559082,20.25909619804379,9.407121606833067
2012-05-11,5.875,20.349673536599788,9.17110058851782
2012-05-14,5.769999980926514,20.108134606977387,9.395882255521975
2012-05-15,5.739999771118164,20.027621630436588,9.238535624540836
2012-05-16,5.71999979019165,19.88672440138538,9.126144255116989
2012-05-17,5.690000057220459,19.494223880696577,8.710297903198418
2012-05-18,5.585000038146973,19.29294047955419,8.980035903603405
2012-05-22,5.690000057220459,19.584799299671797,9.216056921918652
2012-05-23,5.630000114440918,19.715634086288585,8.811449921311173
2012-05-24,5.684999942779541,19.584799299671797,8.991275254914497
2012-05-25,5.684999942779541,19.53447940917659,8.80021057000008
2012-05-28,5.75,19.715634086288585,8.811449921311173
2012-05-29,5.75,19.80621142484458,9.261013898425604
2012-05-30,5.684999942779541,19.57473685723738,8.532874853643973
2012-05-31,5.650000095367432,19.554608133206983,8.885566949160589
2012-06-01,5.534999847412109,19.0916570784118,8.419103297429835
2012-06-04,5.5,19.0916570784118,8.305331741215696
2012-06-05,5.519999980926514,19.2526830314934,8.441857608672663
2012-06-06,5.659999847412109,19.72569844830378,9.044847127860383
2012-06-07,5.710000038146973,19.705569724273385,8.828681442306305
2012-06-08,5.704999923706055,19.84646695332459,8.635269525489484
2012-06-11,5.710000038146973,19.474095156666184,8.441857608672663
2012-06-12,5.710000038146973,19.635121109747782,8.475988804284118
2012-06-13,5.664999961853027,19.56467249522218,8.635269525489484
2012-06-14,5.735000133514404,19.705569724273385,8.726286770460796
2012-06-15,5.769999980926514,19.876660039370183,8.726286770460796
2012-06-18,5.804999828338623,20.12826333100778,8.419103297429835
2012-06-19,5.880000114440918,20.28928928408938,8.885566949160589
2012-06-20,5.849999904632568,20.17858322150299,8.658023836732312
2012-06-21,5.735000133514404,19.926979929865393,8.168805331253157
2012-06-22,5.755000114440918,19.926979929865393,8.134674135641703
2012-06-25,5.675000190734863,19.645185471762982,7.679587368279575
2012-06-26,5.695000171661377,19.72569844830378,7.520307189579782
2012-06-27,5.769999980926514,19.876660039370183,6.996957488489173
2012-06-28,5.695000171661377,19.56467249522218,7.042466110974828
2012-06-29,5.889999866485596,20.228905031578975,7.304140961520132
2012-07-03,5.934999942779541,20.389930984660577,7.679587368279575
2012-07-04,6.0,20.41005970869097,7.850244973853569
2012-07-05,5.920000076293945,20.581150023787767,7.713719106396604
2012-07-06,5.84499979019165,20.228905031578975,7.452044255851299
2012-07-09,5.835000038146973,20.21884066956378,7.281386650277305
2012-07-10,5.795000076293945,19.987366101956574,7.2358780277916495
2012-07-11,5.784999847412109,19.836402591309394,7.178991978431794
2012-07-12,5.769999980926514,19.715634086288585,7.178991978431794
2012-07-13,5.849999904632568,19.906853125415775,7.0083343728578
2012-07-16,5.875,19.947108653895786,6.610133654855529
2012-07-17,5.875,20.077943440512573,6.803545571672351
2012-07-18,5.875,20.349673536599788,7.395158206491443
2012-07-19,5.960000038146973,20.601276828237385,7.83886754697937
2012-07-20,5.949999809265137,20.359737898614984,7.83886754697937
2012-07-23,5.949999809265137,20.12826333100778,7.5089297627055815
2012-07-24,5.824999809265137,19.89678876340058,7.520307189579782
2012-07-25,5.800000190734863,19.755889614768595,7.679587368279575
2012-07-26,5.864999771118164,20.057814716482177,7.964016530067708
2012-07-27,5.949999809265137,20.480508323216572,8.020902145423106
2012-07-30,6.0,20.430186513140587,7.84778958497696
2012-07-31,6.005000114440918,20.480508323216572,7.61697192052975
2012-08-01,5.974999904632568,20.430186513140587,7.84778958497696
2012-08-02,5.914999961853027,20.309418008119774,7.61697192052975
2012-08-03,6.019999980926514,20.762302781318983,7.6631353433569105
2012-08-07,6.019999980926514,21.094419049497382,7.767003319873725
2012-08-08,6.019999980926514,21.05416352101737,7.743921608460145
2012-08-09,6.019999980926514,21.074292245047765,7.84778958497696
2012-08-10,6.059999942779541,21.10448341151258,7.84778958497696
2012-08-13,6.059999942779541,21.13467649755817,7.84778958497696
2012-08-14,6.099999904632568,21.195060750068574,7.84778958497696
2012-08-15,6.105000019073486,21.225253836114167,7.84778958497696
2012-08-16,6.135000228881836,21.466792765736567,7.859330165528045
2012-08-17,6.139999866485596,21.557370104292563,7.974738722595946
2012-08-20,6.135000228881836,21.587563190338155,8.194015256180661
2012-08-21,6.135000228881836,21.48692148976696,8.2632603904214
2012-08-22,6.09499979019165,21.627818718818165,8.424832920627871
2012-08-23,6.085000038146973,21.44666404170617,8.551782058246857
2012-08-24,6.125,21.53724138026217,8.944171702589127
2012-08-27,6.130000114440918,21.53724138026217,8.840303726072314
2012-08-28,6.130000114440918,21.607689994787773,9.174988816724928
2012-08-29,6.110000133514404,21.61775435680297,8.828763255583508
2012-08-30,6.090000152587891,21.356086703150176,8.665050691918434
2012-08-31,6.110000133514404,21.49698585178216,8.828763255583508
2012-09-04,6.110000133514404,21.48692148976696,8.665050691918434
2012-09-05,6.110000133514404,21.49698585178216,8.88723155037792
2012-09-06,6.110000133514404,21.94987062498137,9.167881261232118
2012-09-07,6.260000228881836,21.91967945851655,9.015862691086106
2012-09-10,6.25,21.658011804863758,9.17957469715088
2012-09-11,6.224999904632568,21.61775435680297,9.004168697567044
2012-09-12,6.255000114440918,21.557370104292563,8.945700402772632
2012-09-13,6.34499979019165,21.96999934901176,8.945700402772632
2012-09-14,6.360000133514404,22.131025302093363,9.121106402356467
2012-09-17,6.340000152587891,22.14108966410856,9.191268690669942
2012-09-18,6.329999923706055,22.161218388138952,8.957393838691393
2012-09-19,6.329999923706055,22.261860088710147,8.969087832210457
2012-09-20,6.324999809265137,22.171282750154152,8.957393838691393
2012-09-21,6.34499979019165,22.211538278634162,9.004168697567044
2012-09-24,6.340000152587891,22.110896578062967,9.004168697567044
2012-09-25,6.289999961853027,21.798909033914963,9.202962126588703
2012-09-26,6.295000076293945,21.57749882832296,9.004168809087103
2012-09-27,6.25,21.909615096501355,9.063406988496663
2012-09-28,6.25,21.829102119960556,9.193730644235407
2012-10-01,6.300000190734863,21.668076166878954,9.193730644235407
2012-10-02,6.264999866485596,21.69826733334377,9.193730644235407
2012-10-03,6.264999866485596,21.829102119960556,9.26481612056459
2012-10-04,6.264999866485596,22.030383601522168,9.300358576260608
2012-10-05,6.355000019073486,21.81903775794536,9.335901596893773
2012-10-09,6.300000190734863,21.315831174670166,9.241120961788196
2012-10-10,6.235000133514404,21.184996388053378,9.004168809087103
2012-10-11,6.25,21.144740859573368,8.885693015205131
2012-10-12,6.215000152587891,21.174933945618957,8.93308333275792
2012-10-15,6.255000114440918,21.184996388053378,8.909388173981526
2012-10-16,6.315000057220459,21.547305742277366,9.122644602969075
2012-10-17,6.315000057220459,21.587563190338155,8.944931194614691
2012-10-18,6.335000038146973,21.33595989870056,9.016016670943875
2012-10-19,6.275000095367432,20.832753315425364,9.027863967863498
2012-10-22,6.210000038146973,20.963586182461373,8.968626353391086
2012-10-23,6.150000095367432,20.701918528808577,8.93308333275792
2012-10-24,6.144999980926514,20.65159863831337,8.921236035838296
2012-10-25,6.125,20.65159863831337,9.039711829720268
2012-10-26,6.144999980926514,20.742175976869365,8.93308333275792
2012-10-29,6.179999828338623,20.641534276298174,9.063407101484092
2012-10-30,6.179999828338623,20.742175976869365,8.955366306584411
2012-10-31,6.15500020980835,20.621405552267777,9.039398099553026
2012-11-01,6.204999923706055,20.873008843905374,9.003384310446545
2012-11-02,6.159999847412109,20.661663000328566,8.907348302722276
2012-11-05,6.164999961853027,20.792495867364575,8.943361519408999
2012-11-06,6.239999771118164,20.802560229379772,9.039398099553026
2012-11-07,6.085000038146973,20.359737898614984,8.88333930079121
2012-11-08,6.010000228881836,20.01755726842139,8.739285289204807
2012-11-09,6.070000171661377,20.12826333100778,8.71527628727374
2012-11-12,6.014999866485596,20.077943440512573,8.907348302722276
2012-11-13,6.0,19.977301739941378,8.775298505891529
2012-11-14,5.909999847412109,19.685441000242992,8.403158689750109
2012-11-15,5.909999847412109,19.61499238571739,8.115050666577304
2012-11-16,5.914999961853027,19.755889614768595,8.223090889057227
2012-11-19,5.989999771118164,20.17858322150299,8.223090889057227
2012-11-20,6.034999847412109,20.16852077906857,7.562843049743002
2012-11-21,6.034999847412109,20.25909619804379,7.154689444495102
2012-11-22,6.079999923706055,20.23896939359417,7.202707448357236
2012-11-23,6.150000095367432,20.581150023787767,7.322752458012572
2012-11-26,6.125,20.631469914282974,7.118675655388622
2012-11-27,6.110000133514404,20.57108566177257,7.238721237463716
2012-11-28,6.139999866485596,20.772367143334183,7.226716450288303
2012-11-29,6.190000057220459,20.862944481890178,7.466806469598975
2012-11-30,6.190000057220459,20.873008843905374,7.514825045880867
2012-12-03,6.215000152587891,20.812624591394968,7.046648649595421
2012-12-04,6.215000152587891,20.792495867364575,7.154689444495102
2012-12-05,6.125,20.530828213711782,7.130680442564035
2012-12-06,6.150000095367432,20.671727362343763,7.082662438701901
2012-12-07,6.190000057220459,20.57108566177257,7.2507254522193705
2012-12-10,6.190000057220459,20.61134119025258,7.322752458012572
2012-12-11,6.264999866485596,20.903201929950967,7.382775249050119
2012-12-12,6.25,20.852880119874982,7.226716450288303
2012-12-13,6.204999923706055,20.73211161485417,7.070657651526488
2012-12-14,6.195000171661377,20.470443961201376,7.190702661181824
2012-12-17,6.255000114440918,20.65159863831337,7.382775249050119
2012-12-18,6.329999923706055,21.034034796986976,7.382775249050119
2012-12-19,6.289999961853027,20.983714906491766,8.487190482718724
2012-12-20,6.289999961853027,20.993779268506962,8.043023088364343
2012-12-21,6.264999866485596,20.742175976869365,7.983000869746555
2012-12-24,6.239999771118164,20.717015340572683,8.019014086433277
2012-12-27,6.21999979019165,20.58518792587843,7.75491517967549
2012-12-28,6.135000228881836,20.331675749775766,8.29141880407267
2012-12-31,6.239999771118164,20.717015340572683,8.169485712885075
2013-01-02,6.355000019073486,21.386287330752157,8.303611764339388
2013-01-03,6.375,21.295022792623648,8.29141880407267
2013-01-04,6.425000190734863,21.24432113106088,8.169485712885075
2013-01-07,6.394999980926514,21.21389897363657,8.279225262385882
2013-01-08,6.375,21.153056592932366,8.315805306026174
2013-01-09,6.389999866485596,21.26460063519934,8.29141880407267
2013-01-10,6.414999961853027,21.40656876903503,8.352384768246397
2013-01-11,6.445000171661377,21.436988992314927,8.413351313840195
2013-01-14,6.429999828338623,21.295022792623648,8.510897321654214
2013-01-15,6.454999923706055,21.234180411919443,8.510897321654214
2013-01-16,6.449999809265137,21.355865173327853,8.4377378157937
2013-01-17,6.494999885559082,21.416709488176465,8.584056827514729
2013-01-18,6.494999885559082,21.37614661161072,8.974241440190879
2013-01-21,6.46999979019165,21.487692588022107,9.144946953865414
2013-01-22,6.525000095367432,21.355865173327853,9.1571404955522
2013-01-23,6.539999961853027,21.548534968726308,9.181526997505706
2013-01-24,6.554999828338623,21.21389897363657,9.20591349945921
2013-01-25,6.574999809265137,21.31530423090652,9.461972060681047
2013-01-28,6.574999809265137,21.396428049893593,9.388811973400465
2013-01-29,6.599999904632568,21.436988992314927,9.32784612551075
2013-01-30,6.590000152587891,21.295022792623648,9.35255562748197
2013-01-31,6.579999923706055,21.33558566918939,9.377265129453187
2013-02-01,6.630000114440918,21.56881640700918,9.389619585878298
2013-02-04,6.559999942779541,21.203758254495135,9.451393635366847
2013-02-05,6.619999885559082,21.47755186888067,9.414329087849518
2013-02-06,6.625,21.396428049893593,9.30313662353953
2013-02-07,6.630000114440918,21.447129711456363,9.30313662353953
2013-02-08,6.650000095367432,21.67022166427913,9.414329087849518
2013-02-11,6.659999847412109,21.680360449276154,8.96955805236757
2013-02-12,6.675000190734863,21.589097845292052,9.142524566166106
2013-02-13,6.670000076293945,21.609377349430513,9.27842712156831
2013-02-14,6.684999942779541,21.649940225996257,9.389619585878298
2013-02-15,6.684999942779541,21.589097845292052,9.537876597705615
2013-02-19,6.730000019073486,21.73106404498333,9.27842712156831
2013-02-20,6.644999980926514,21.416709488176465,9.574941145222942
2013-02-21,6.59499979019165,21.234180411919443,9.500812639309284
2013-02-22,6.670000076293945,21.33558566918939,9.476103137338065
2013-02-25,6.53000020980835,21.284882073482212,9.389619585878298
2013-02-26,6.574999809265137,21.203758254495135,9.513167213558594
2013-02-27,6.670000076293945,21.548534968726308,9.400511690489326
2013-02-28,6.659999847412109,21.467411149739235,9.475615571493034
2013-03-01,6.670000076293945,21.4572704305978,9.387994078552413
2013-03-04,6.679999828338623,21.538394249584876,9.262820943546233
2013-03-05,6.769999980926514,21.85274880639174,9.387994078552413
2013-03-06,6.78000020980835,21.791906425687536,9.387994078552413
2013-03-07,6.784999847412109,21.88317096381605,9.350441839614264
2013-03-08,6.835000038146973,21.94401334452025,9.3754764666155
2013-03-11,6.840000152587891,21.954154063661687,9.425546317490562
2013-03-12,6.829999923706055,21.862889525533177,9.438063332554885
2013-03-13,6.849999904632568,21.913593121240353,9.438063332554885
2013-03-14,6.880000114440918,21.94401334452025,9.41302870555365
2013-03-15,6.875,21.85274880639174,9.513167213558594
2013-03-18,6.840000152587891,21.802047144828972,9.488132586557358
2013-03-19,6.809999942779541,21.751345483266203,9.53820184055983
2013-03-20,6.864999771118164,21.92373384038179,9.488132586557358
2013-03-21,6.809999942779541,21.680360449276154,9.513167213558594
2013-03-22,6.849999904632568,21.873030244674613,9.488132586557358
2013-03-25,6.824999809265137,21.83246930225328,9.488132586557358
2013-03-26,6.889999866485596,21.92373384038179,9.563236586935584
2013-03-27,6.880000114440918,21.97443550194456,9.347619749054784
2013-03-28,6.90500020980835,22.004857659368867,9.512503284468181
2013-04-01,6.889999866485596,21.893311682957485,9.411036679533375
2013-04-02,6.889999866485596,22.004857659368867,9.411036679533375
2013-04-03,6.815000057220459,21.802047144828972,9.296886446587381
2013-04-04,6.855000019073486,21.83246930225328,8.992486631782961
2013-04-05,6.84499979019165,21.660080945137693,8.979803003771774
2013-04-08,6.880000114440918,21.7817657065461,8.96711998054926
2013-04-09,6.90500020980835,21.954154063661687,9.11931988795147
2013-04-10,6.980000019073486,22.339493654458604,9.195419841652575
2013-04-11,6.974999904632568,22.359773158597065,9.182736213641387
2013-04-12,6.980000019073486,22.339493654458604,9.068586585484066
2013-04-15,6.925000190734863,21.913593121240353,8.75150314266846
2013-04-16,6.960000038146973,22.197525520622914,9.05590295747288
2013-04-17,6.909999847412109,21.791906425687536,8.738819514657274
2013-04-18,6.855000019073486,21.37614661161072,8.789552817124678
2013-04-19,6.909999847412109,21.751345483266203,8.929069701304371
2013-04-22,6.954999923706055,22.025137163507328,9.05590295747288
2013-04-23,7.03000020980835,22.167105297343017,9.132002911173984
2013-04-24,7.025000095367432,22.177246016484453,9.195419841652575
2013-04-25,7.019999980926514,22.23808839718866,9.182736213641387
2013-04-26,6.985000133514404,22.25836983547153,9.208102985832824
2013-04-29,6.994999885559082,22.481459854149882,9.259544853992246
2013-04-30,6.974999904632568,22.56258367313696,9.362429203546533
2013-05-01,6.909999847412109,22.440896977584142,9.13094018359369
2013-05-02,6.980000019073486,22.79581441095675,9.323847495809245
2013-05-03,7.065000057220459,23.03918586791798,9.478173100287513
2013-05-06,7.059999942779541,23.13045040604649,9.323847495809245
2013-05-07,7.085000038146973,23.089889463625155,9.323847495809245
2013-05-08,7.085000038146973,23.20143350589213,9.323847495809245
2013-05-09,7.105000019073486,23.120309686905053,9.349568429888956
2013-05-10,7.150000095367432,23.24199638245787,9.272405627649823
2013-05-13,7.164999961853027,23.333260920586383,9.285265788071959
